,"Aston Hill",,,,"Mold",,,,"Wrexham",,,,,,,,,
Date,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status
2005-06-01,2,V ugm-3,2,V ugm-3,No data,,No data,,17,V ugm-3,36,V ugm-3,3,V ugm-3,0.74,V mgm-3,No data
2005-06-02,2,V ugm-3,2,V ugm-3,No data,,No data,,12,V ugm-3,25,V ugm-3,2,V ugm-3,0.69,V mgm-3,No data
2005-06-03,2,V ugm-3,2,V ugm-3,No data,,No data,,8,V ugm-3,16,V ugm-3,2,V ugm-3,0.45,V mgm-3,No data
2005-06-04,2,V ugm-3,4,V ugm-3,No data,,No data,,3,V ugm-3,6,V ugm-3,1,V ugm-3,0.43,V mgm-3,No data
2005-06-05,3,V ugm-3,5,V ugm-3,No data,,No data,,11,V ugm-3,17,V ugm-3,1,V ugm-3,0.44,V mgm-3,No data
2005-06-06,14,V ugm-3,16,V ugm-3,No data,,No data,,27,V ugm-3,54,V ugm-3,4,V ugm-3,0.72,V mgm-3,No data
2005-06-07,5,V ugm-3,5,V ugm-3,No data,,No data,,24,V ugm-3,46,V ugm-3,9,V ugm-3,0.48,V mgm-3,No data
2005-06-08,5,V ugm-3,7,V ugm-3,No data,,No data,,22,V ugm-3,41,V ugm-3,3,V ugm-3,0.67,V mgm-3,No data
2005-06-09,4,V ugm-3,6,V ugm-3,No data,,No data,,16,V ugm-3,30,V ugm-3,2,V ugm-3,0.55,V mgm-3,No data
2005-06-10,6,V ugm-3,6,V ugm-3,No data,,No data,,23,V ugm-3,44,V ugm-3,3,V ugm-3,0.51,V mgm-3,No data
2005-06-11,5,V ugm-3,5,V ugm-3,No data,,No data,,18,V ugm-3,32,V ugm-3,4,V ugm-3,0.61,V mgm-3,No data
2005-06-12,2,V ,2,V ,No data,,No data,,4,V ,6,V ,0,V ,0.41,V ,No data
2005-06-13,0,V ugm-3,0,V ugm-3,No data,,No data,,6,V ugm-3,8,V ugm-3,0,V ugm-3,0.31,V mgm-3,No data
2005-06-14,0,V ugm-3,2,V ugm-3,No data,,No data,,7,V ugm-3,12,V ugm-3,1,V ugm-3,0.31,V mgm-3,No data
2005-06-15,1,V ugm-3,1,V ugm-3,No data,,No data,,15,V ugm-3,31,V ugm-3,2,V ugm-3,0.64,V mgm-3,No data
2005-06-16,2,V ugm-3,2,V ugm-3,No data,,No data,,10,V ugm-3,22,V ugm-3,2,V ugm-3,0.51,V mgm-3,No data
2005-06-17,2,V ugm-3,2,V ugm-3,No data,,No data,,5,V ugm-3,10,V ugm-3,0,V ugm-3,0.31,V mgm-3,No data
2005-06-18,3,V ugm-3,5,V ugm-3,No data,,No data,,15,V ugm-3,33,V ugm-3,2,V ugm-3,0.44,V mgm-3,No data
2005-06-19,2,V ugm-3,6,V ugm-3,No data,,No data,,10,V ugm-3,18,V ugm-3,3,V ugm-3,0.5,V mgm-3,No data
2005-06-20,1,V ugm-3,3,V ugm-3,No data,,No data,,15,V ugm-3,26,V ugm-3,1,V ugm-3,0.28,V mgm-3,No data
2005-06-21,1,V ugm-3,1,V ugm-3,No data,,No data,,7,V ugm-3,11,V ugm-3,0,V ugm-3,0.32,V mgm-3,No data
2005-06-22,0,V ugm-3,2,V ugm-3,No data,,No data,,12,V ugm-3,24,V ugm-3,1,V ugm-3,0.39,V mgm-3,No data
2005-06-23,1,V ugm-3,3,V ugm-3,No data,,No data,,16,V ugm-3,30,V ugm-3,2,V ugm-3,0.3,V mgm-3,No data
2005-06-24,9,V ugm-3,9,V ugm-3,No data,,No data,,20,V ugm-3,40,V ugm-3,2,V ugm-3,0.48,V mgm-3,No data
2005-06-25,7,V ugm-3,7,V ugm-3,No data,,No data,,25,V ugm-3,50,V ugm-3,2,V ugm-3,0.61,V mgm-3,No data
2005-06-26,5,V ugm-3,5,V ugm-3,No data,,No data,,10,V ugm-3,18,V ugm-3,5,V ugm-3,0.46,V mgm-3,No data
2005-06-27,5,V ugm-3,6,V ugm-3,No data,,No data,,18,V ugm-3,33,V ugm-3,2,V ugm-3,0.43,V mgm-3,No data
2005-06-28,7,V ugm-3,8,V ugm-3,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data
2005-06-29,5,V ugm-3,7,V ugm-3,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data
2005-06-30,1,V ugm-3,1,V ugm-3,No data,,No data,,11,V ugm-3,21,V ugm-3,0,V ugm-3,0.42,V mgm-3,No data
2005-07-01,0,V ugm-3,0,V ugm-3,No data,,No data,,13,V ugm-3,28,V ugm-3,3,V ugm-3,0.52,V mgm-3,No data
2005-07-02,2,V ugm-3,2,V ugm-3,No data,,No data,,8,V ugm-3,21,V ugm-3,0,V ugm-3,0.7,V mgm-3,No data
2005-07-03,2,V ugm-3,4,V ugm-3,No data,,No data,,5,V ugm-3,9,V ugm-3,2,V ugm-3,0.47,V mgm-3,No data
2005-07-04,2,V ugm-3,2,V ugm-3,No data,,No data,,17,V ugm-3,34,V ugm-3,1,V ugm-3,0.56,V mgm-3,No data
2005-07-05,1,V ugm-3,1,V ugm-3,No data,,No data,,19,V ugm-3,41,V ugm-3,2,V ugm-3,0.72,V mgm-3,No data
2005-07-06,0,V ugm-3,0,V ugm-3,No data,,No data,,6,V ugm-3,10,V ugm-3,3,V ugm-3,0.33,V mgm-3,No data
2005-07-07,1,V ugm-3,1,V ugm-3,No data,,No data,,10,V ugm-3,15,V ugm-3,3,V ugm-3,0.28,V mgm-3,No data
2005-07-08,2,V ugm-3,2,V ugm-3,No data,,No data,,13,V ugm-3,25,V ugm-3,3,V ugm-3,0.45,V mgm-3,No data
2005-07-09,5,V ugm-3,5,V ugm-3,No data,,No data,,14,V ugm-3,25,V ugm-3,4,V ugm-3,0.29,V mgm-3,No data
2005-07-10,3,V ugm-3,3,V ugm-3,No data,,No data,,10,V ugm-3,16,V ugm-3,1,V ugm-3,0.33,V mgm-3,No data
2005-07-11,4,V ugm-3,4,V ugm-3,No data,,No data,,25,V ugm-3,48,V ugm-3,5,V ugm-3,0.46,V mgm-3,No data
2005-07-12,4,V ugm-3,7,V ugm-3,No data,,No data,,18,V ugm-3,32,V ugm-3,2,V ugm-3,0.45,V mgm-3,No data
2005-07-13,3,V ugm-3,4,V ugm-3,No data,,No data,,18,V ugm-3,33,V ugm-3,2,V ugm-3,0.39,V mgm-3,No data
2005-07-14,3,V ugm-3,5,V ugm-3,No data,,No data,,15,V ugm-3,29,V ugm-3,3,V ugm-3,0.44,V mgm-3,No data
2005-07-15,1,V ugm-3,3,V ugm-3,No data,,No data,,8,V ugm-3,14,V ugm-3,0,V ugm-3,0.44,V mgm-3,No data
2005-07-16,1,V ugm-3,3,V ugm-3,No data,,No data,,7,V ugm-3,12,V ugm-3,0,V ugm-3,0.33,V mgm-3,No data
2005-07-17,0,V ugm-3,0,V ugm-3,No data,,No data,,10,V ugm-3,16,V ugm-3,1,V ugm-3,0.58,V mgm-3,No data
2005-07-18,0,V ugm-3,2,V ugm-3,No data,,No data,,10,V ugm-3,19,V ugm-3,2,V ugm-3,0.44,V mgm-3,No data
2005-07-19,2,V ugm-3,4,V ugm-3,No data,,No data,,3,V ugm-3,6,V ugm-3,0,V ugm-3,0.32,V mgm-3,No data
2005-07-20,0,V ugm-3,0,V ugm-3,No data,,No data,,8,V ugm-3,12,V ugm-3,0,V ugm-3,0.21,V mgm-3,No data
2005-07-21,0,V ugm-3,0,V ugm-3,No data,,No data,,7,V ugm-3,12,V ugm-3,0,V ugm-3,0.25,V mgm-3,No data
2005-07-22,0,V ugm-3,0,V ugm-3,No data,,No data,,15,V ugm-3,27,V ugm-3,1,V ugm-3,0.39,V mgm-3,No data
2005-07-23,3,V ugm-3,3,V ugm-3,No data,,No data,,22,V ugm-3,41,V ugm-3,4,V ugm-3,0.48,V mgm-3,No data
2005-07-24,7,V ugm-3,7,V ugm-3,No data,,No data,,15,V ugm-3,27,V ugm-3,2,V ugm-3,0.47,V mgm-3,No data
2005-07-25,7,V ugm-3,7,V ugm-3,No data,,No data,,16,V ugm-3,29,V ugm-3,6,V ugm-3,0.27,V mgm-3,No data
2005-07-26,5,V ugm-3,6,V ugm-3,No data,,No data,,22,V ugm-3,47,V ugm-3,3,V ugm-3,0.48,V mgm-3,No data
2005-07-27,9,V ugm-3,10,V ugm-3,No data,,No data,,20,V ugm-3,39,V ugm-3,2,V ugm-3,0.47,V mgm-3,No data
2005-07-28,8,V ugm-3,11,V ugm-3,No data,,No data,,30,V ugm-3,72,V ugm-3,2,V ugm-3,0.74,V mgm-3,No data
2005-07-29,3,V ugm-3,3,V ugm-3,No data,,No data,,15,V ugm-3,35,V ugm-3,1,V ugm-3,0.57,V mgm-3,No data
2005-07-30,2,V ugm-3,2,V ugm-3,No data,,No data,,21,V ugm-3,39,V ugm-3,3,V ugm-3,0.52,V mgm-3,No data
2005-07-31,3,V ugm-3,3,V ugm-3,No data,,No data,,7,V ugm-3,12,V ugm-3,0,V ugm-3,0.28,V mgm-3,No data
2005-08-01,2,V ugm-3,2,V ugm-3,No data,,No data,,18,V ugm-3,32,V ugm-3,2,V ugm-3,0.37,V mgm-3,No data
2005-08-02,4,V ugm-3,4,V ugm-3,No data,,No data,,15,V ugm-3,30,V ugm-3,1,V ugm-3,0.48,V mgm-3,No data
2005-08-03,0,V ugm-3,0,V ugm-3,No data,,No data,,4,V ugm-3,8,V ugm-3,0,V ugm-3,0.22,V mgm-3,No data
2005-08-04,2,V ugm-3,2,V ugm-3,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ,No data,V mgm-3,No data
2005-08-05,0,V ugm-3,0,V ugm-3,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data
2005-08-06,0,V ugm-3,0,V ugm-3,No data,,No data,,5,V ugm-3,9,V ugm-3,0,V ugm-3,0.29,V mgm-3,No data
2005-08-07,0,V ugm-3,0,V ugm-3,No data,,No data,,3,V ugm-3,8,V ugm-3,0,V ugm-3,0.31,V mgm-3,No data
2005-08-08,0,V ugm-3,0,V ugm-3,No data,,No data,,16,V ugm-3,29,V ugm-3,1,V ugm-3,0.52,V mgm-3,No data
2005-08-09,0,V ugm-3,0,V ugm-3,No data,,No data,,12,V ugm-3,22,V ugm-3,1,V ugm-3,0.54,V mgm-3,No data
2005-08-10,0,V ugm-3,0,V ugm-3,No data,,No data,,9,V ugm-3,15,V ugm-3,1,V ugm-3,0.59,V mgm-3,No data
2005-08-11,0,V ugm-3,0,V ugm-3,No data,,No data,,15,V ugm-3,25,V ugm-3,1,V ugm-3,0.6,V mgm-3,No data
2005-08-12,0,V ugm-3,0,V ugm-3,No data,,No data,,8,V ugm-3,13,V ugm-3,0,V ugm-3,0.39,V mgm-3,No data
2005-08-13,0,V ugm-3,0,V ugm-3,No data,,No data,,9,V ugm-3,20,V ugm-3,0,V ugm-3,0.58,V mgm-3,No data
2005-08-14,0,V ugm-3,0,V ugm-3,No data,,No data,,4,V ugm-3,6,V ugm-3,0,V ugm-3,0.43,V mgm-3,No data
2005-08-15,0,V ugm-3,0,V ugm-3,No data,,No data,,9,V ugm-3,17,V ugm-3,0,V ugm-3,0.37,V mgm-3,No data
2005-08-16,1,V ugm-3,1,V ugm-3,No data,,No data,,20,V ugm-3,42,V ugm-3,2,V ugm-3,0.58,V mgm-3,No data
2005-08-17,4,V ugm-3,4,V ugm-3,No data,,No data,,23,V ugm-3,40,V ugm-3,3,V ugm-3,0.4,V mgm-3,No data
2005-08-18,4,V ugm-3,4,V ugm-3,No data,,No data,,17,V ugm-3,28,V ugm-3,2,V ugm-3,0.52,V mgm-3,No data
2005-08-19,1,V ugm-3,1,V ugm-3,No data,,No data,,6,V ugm-3,12,V ugm-3,0,V ugm-3,0.3,V mgm-3,No data
2005-08-20,0,V ugm-3,0,V ugm-3,No data,,No data,,8,V ugm-3,13,V ugm-3,0,V ugm-3,0.53,V mgm-3,No data
2005-08-21,0,V ugm-3,0,V ugm-3,No data,,No data,,10,V ugm-3,15,V ugm-3,0,V ugm-3,0.62,V mgm-3,No data
2005-08-22,0,V ugm-3,0,V ugm-3,No data,,No data,,5,V ugm-3,10,V ugm-3,0,V ugm-3,0.66,V mgm-3,No data
2005-08-23,2,V ugm-3,2,V ugm-3,No data,,No data,,7,V ugm-3,13,V ugm-3,1,V ugm-3,0.51,V mgm-3,No data
2005-08-24,2,V ugm-3,2,V ugm-3,No data,,No data,,7,V ugm-3,14,V ugm-3,3,V ugm-3,0.69,V mgm-3,No data
2005-08-25,2,V ugm-3,2,V ugm-3,No data,,No data,,7,V ugm-3,13,V ugm-3,2,V ugm-3,0.35,V mgm-3,No data
2005-08-26,2,V ugm-3,2,V ugm-3,No data,,No data,,3,V ugm-3,6,V ugm-3,0,V ugm-3,0.38,V mgm-3,No data
2005-08-27,0,V ugm-3,0,V ugm-3,No data,,No data,,13,V ugm-3,20,V ugm-3,0,V ugm-3,0.64,V mgm-3,No data
2005-08-28,2,V ,2,V ,No data,,No data,,8,V ,12,V ,0,V ,0.5,V ,No data
2005-08-29,2,V ,2,V ,No data,,No data,,11,V ,18,V ,0,V ,0.55,V ,No data
2005-08-30,3,V ugm-3,3,V ugm-3,No data,,No data,,29,V ugm-3,50,V ugm-3,2,V ugm-3,0.57,V mgm-3,No data
2005-08-31,7,V ugm-3,7,V ugm-3,No data,,No data,,39,V ugm-3,65,V ugm-3,4,V ugm-3,0.55,V mgm-3,No data
2005-09-01,3,V ugm-3,3,V ugm-3,No data,,No data,,18,V ugm-3,27,V ugm-3,2,V ugm-3,0.69,V mgm-3,No data
2005-09-02,3,V ugm-3,3,V ugm-3,No data,,No data,,31,V ugm-3,63,V ugm-3,3,V ugm-3,0.47,V mgm-3,No data
2005-09-03,4,V ,6,V ,No data,,No data,,28,V ,50,V ,2,V ,0.81,V ,No data
2005-09-04,4,V ,4,V ,No data,,No data,,25,V ,37,V ,3,V ,0.78,V ,No data
2005-09-05,3,V ugm-3,3,V ugm-3,No data,,No data,,30,V ugm-3,53,V ugm-3,2,V ugm-3,0.82,V mgm-3,No data
2005-09-06,3,V ugm-3,3,V ugm-3,No data,,No data,,28,V ugm-3,53,V ugm-3,2,V ugm-3,0.55,V mgm-3,No data
2005-09-07,0,V ugm-3,0,V ugm-3,No data,,No data,,13,V ugm-3,25,V ugm-3,2,V ugm-3,0.37,V mgm-3,No data
2005-09-08,3,V ugm-3,3,V ugm-3,No data,,No data,,27,V ugm-3,55,V ugm-3,2,V ugm-3,0.52,V mgm-3,No data
2005-09-09,13,V ugm-3,13,V ugm-3,No data,,No data,,38,V ugm-3,94,V ugm-3,3,V ugm-3,0.69,V mgm-3,No data
2005-09-10,11,V ugm-3,11,V ugm-3,No data,,No data,,35,V ugm-3,66,V ugm-3,4,V ugm-3,0.68,V mgm-3,No data
2005-09-11,10,V ugm-3,11,V ugm-3,No data,,No data,,18,V ugm-3,25,V ugm-3,3,V ugm-3,0.32,V mgm-3,No data
2005-09-12,2,V ugm-3,2,V ugm-3,No data,,No data,,29,V ugm-3,66,V ugm-3,2,V ugm-3,0.61,V mgm-3,No data
2005-09-13,1,V ugm-3,1,V ugm-3,No data,,No data,,16,V ugm-3,32,V ugm-3,1,V ugm-3,0.45,V mgm-3,No data
2005-09-14,0,V ugm-3,0,V ugm-3,No data,,No data,,10,V ugm-3,13,V ugm-3,3,V ugm-3,0.5,V mgm-3,No data
2005-09-15,No data,V ugm-3,No data,V ugm-3,No data,,No data,,31,V ugm-3,62,V ugm-3,4,V ugm-3,1,V mgm-3,No data
2005-09-16,No data,V ugm-3,No data,V ugm-3,No data,,No data,,18,V ugm-3,32,V ugm-3,3,V ugm-3,0.34,V mgm-3,No data
2005-09-17,2,V ugm-3,4,V ugm-3,No data,,No data,,8,V ugm-3,12,V ugm-3,2,V ugm-3,0.28,V mgm-3,No data
2005-09-18,1,V ugm-3,3,V ugm-3,No data,,No data,,8,V ugm-3,14,V ugm-3,3,V ugm-3,0.56,V mgm-3,No data
2005-09-19,1,V ugm-3,3,V ugm-3,No data,,No data,,16,V ugm-3,36,V ugm-3,2,V ugm-3,0.45,V mgm-3,No data
2005-09-20,4,V ugm-3,6,V ugm-3,No data,,No data,,23,V ugm-3,38,V ugm-3,1,V ugm-3,0.72,V mgm-3,No data
2005-09-21,3,V ugm-3,4,V ugm-3,No data,,No data,,26,V ugm-3,55,V ugm-3,2,V ugm-3,0.82,V mgm-3,No data
2005-09-22,3,V ugm-3,5,V ugm-3,No data,,No data,,21,V ugm-3,47,V ugm-3,3,V ugm-3,1.2,V mgm-3,No data
2005-09-23,6,V ugm-3,7,V ugm-3,No data,,No data,,13,V ugm-3,25,V ugm-3,2,V ugm-3,0.97,V mgm-3,No data
2005-09-24,3,V ugm-3,5,V ugm-3,No data,,No data,,18,V ugm-3,43,V ugm-3,2,V ugm-3,0.44,V mgm-3,No data
2005-09-25,2,V ugm-3,3,V ugm-3,No data,,No data,,8,V ugm-3,13,V ugm-3,3,V ugm-3,0.75,V mgm-3,No data
2005-09-26,2,V ugm-3,2,V ugm-3,No data,,No data,,17,V ugm-3,36,V ugm-3,2,V ugm-3,0.9,V mgm-3,No data
2005-09-27,1,V ugm-3,2,V ugm-3,No data,,No data,,16,V ugm-3,30,V ugm-3,1,V ugm-3,0.66,V mgm-3,No data
2005-09-28,3,V ugm-3,4,V ugm-3,No data,,No data,,20,V ugm-3,45,V ugm-3,2,V ugm-3,0.65,V mgm-3,No data
2005-09-29,1,V ugm-3,2,V ugm-3,No data,,No data,,9,V ugm-3,17,V ugm-3,2,V ugm-3,0.4,V mgm-3,No data
2005-09-30,3,V ugm-3,4,V ugm-3,No data,,No data,,12,V ugm-3,27,V ugm-3,3,V ugm-3,1,V mgm-3,No data
2005-10-01,3,V ugm-3,4,V ugm-3,No data,,No data,,3,V ugm-3,6,V ugm-3,2,V ugm-3,0.31,V mgm-3,No data
2005-10-02,1,V ugm-3,2,V ugm-3,No data,,No data,,5,V ugm-3,8,V ugm-3,0,V ugm-3,0.31,V mgm-3,No data
2005-10-03,1,V ugm-3,3,V ugm-3,No data,,No data,,22,V ugm-3,41,V ugm-3,1,V ugm-3,0.54,V mgm-3,No data
2005-10-04,13,V ugm-3,15,V ugm-3,No data,,No data,,39,V ugm-3,97,V ugm-3,6,V ugm-3,0.65,V mgm-3,No data
2005-10-05,16,V ugm-3,20,V ugm-3,No data,,No data,,30,V ugm-3,72,V ugm-3,4,V ugm-3,0.51,V mgm-3,No data
2005-10-06,6,V ugm-3,9,V ugm-3,No data,,No data,,35,V ugm-3,77,V ugm-3,6,V ugm-3,0.71,V mgm-3,No data
2005-10-07,7,V ugm-3,10,V ugm-3,No data,,No data,,28,V ugm-3,73,V ugm-3,2,V ugm-3,1.2,V mgm-3,No data
2005-10-08,5,V ugm-3,8,V ugm-3,No data,,No data,,14,V ugm-3,28,V ugm-3,2,V ugm-3,0.95,V mgm-3,No data
2005-10-09,4,V ugm-3,7,V ugm-3,No data,,No data,,12,V ugm-3,26,V ugm-3,2,V ugm-3,0.51,V mgm-3,No data
2005-10-10,5,V ugm-3,8,V ugm-3,No data,,No data,,27,V ugm-3,60,V ugm-3,4,V ugm-3,1.1,V mgm-3,No data
2005-10-11,6,V ugm-3,8,V ugm-3,No data,,No data,,31,V ugm-3,76,V ugm-3,4,V ugm-3,1.3,V mgm-3,No data
2005-10-12,2,V ugm-3,5,V ugm-3,No data,,No data,,28,V ugm-3,65,V ugm-3,4,V ugm-3,1,V mgm-3,No data
2005-10-13,5,V ugm-3,8,V ugm-3,No data,,No data,,17,V ugm-3,28,V ugm-3,3,V ugm-3,0.32,V mgm-3,No data
2005-10-14,15,V ugm-3,19,V ugm-3,No data,,No data,,38,V ugm-3,89,V ugm-3,4,V ugm-3,0.74,V mgm-3,No data
2005-10-15,15,V ugm-3,17,V ugm-3,No data,,No data,,26,V ugm-3,51,V ugm-3,4,V ugm-3,0.75,V mgm-3,No data
2005-10-16,22,V ugm-3,26,V ugm-3,No data,,No data,,26,V ugm-3,47,V ugm-3,4,V ugm-3,0.57,V mgm-3,No data
2005-10-17,12,V ugm-3,15,V ugm-3,No data,,No data,,33,V ugm-3,62,V ugm-3,4,V ugm-3,0.68,V mgm-3,No data
2005-10-18,29,V ugm-3,34,V ugm-3,No data,,No data,,39,V ugm-3,83,V ugm-3,6,V ugm-3,0.42,V mgm-3,No data
2005-10-19,20,V ugm-3,27,V ugm-3,No data,,No data,,36,V ugm-3,86,V ugm-3,4,V ugm-3,0.81,V mgm-3,No data
2005-10-20,4,V ugm-3,7,V ugm-3,No data,,No data,,18,V ugm-3,38,V ugm-3,2,V ugm-3,0.54,V mgm-3,No data
2005-10-21,5,V ugm-3,8,V ugm-3,No data,,No data,,25,V ugm-3,53,V ugm-3,4,V ugm-3,0.81,V mgm-3,No data
2005-10-22,2,V ugm-3,5,V ugm-3,No data,,No data,,12,V ugm-3,21,V ugm-3,3,V ugm-3,0.52,V mgm-3,No data
2005-10-23,3,V ugm-3,6,V ugm-3,No data,,No data,,18,V ugm-3,34,V ugm-3,2,V ugm-3,0.54,V mgm-3,No data
2005-10-24,2,V ugm-3,5,V ugm-3,No data,,No data,,17,V ugm-3,36,V ugm-3,2,V ugm-3,1,V mgm-3,No data
2005-10-25,1,V ugm-3,4,V ugm-3,No data,,No data,,9,V ugm-3,17,V ugm-3,2,V ugm-3,0.41,V mgm-3,No data
2005-10-26,5,V ugm-3,8,V ugm-3,No data,,No data,,27,V ugm-3,65,V ugm-3,2,V ugm-3,0.92,V mgm-3,No data
2005-10-27,10,V ugm-3,11,V ugm-3,No data,,No data,,21,V ugm-3,50,V ugm-3,2,V ugm-3,0.9,V mgm-3,No data
2005-10-28,4,V ugm-3,7,V ugm-3,No data,,No data,,18,V ugm-3,36,V ugm-3,3,V ugm-3,0.6,V mgm-3,No data
2005-10-29,5,V ugm-3,6,V ugm-3,No data,,No data,,16,V ugm-3,34,V ugm-3,3,V ugm-3,0.72,V mgm-3,No data
2005-10-30,2,V ugm-3,6,V ugm-3,No data,,No data,,7,V ugm-3,15,V ugm-3,3,V ugm-3,0.61,V mgm-3,No data
2005-10-31,3,V ugm-3,7,V ugm-3,No data,,No data,,29,V ugm-3,66,V ugm-3,3,V ugm-3,0.56,V mgm-3,No data
2005-11-01,3,V ugm-3,6,V ugm-3,No data,,No data,,28,V ugm-3,62,V ugm-3,3,V ugm-3,0.66,V mgm-3,No data
2005-11-02,2,V ugm-3,4,V ugm-3,No data,,No data,,26,V ugm-3,58,V ugm-3,2,V ugm-3,1.1,V mgm-3,No data
2005-11-03,1,V ugm-3,4,V ugm-3,No data,,No data,,12,V ugm-3,24,V ugm-3,2,V ugm-3,1.1,V mgm-3,No data
2005-11-04,1,V ugm-3,4,V ugm-3,No data,,No data,,7,V ugm-3,10,V ugm-3,1,V ugm-3,0.49,V mgm-3,No data
2005-11-05,1,V ugm-3,4,V ugm-3,No data,,No data,,21,V ugm-3,44,V ugm-3,2,V ugm-3,1,V mgm-3,No data
2005-11-06,1,V ugm-3,2,V ugm-3,No data,,No data,,14,V ugm-3,24,V ugm-3,2,V ugm-3,0.63,V mgm-3,No data
2005-11-07,3,V ugm-3,6,V ugm-3,No data,,No data,,23,V ugm-3,46,V ugm-3,2,V ugm-3,0.43,V mgm-3,No data
2005-11-08,3,V ugm-3,4,V ugm-3,No data,,No data,,21,V ugm-3,37,V ugm-3,1,V ugm-3,0.72,V mgm-3,No data
2005-11-09,2,V ugm-3,5,V ugm-3,No data,,No data,,18,V ugm-3,33,V ugm-3,1,V ugm-3,0.33,V mgm-3,No data
2005-11-10,1,V ugm-3,2,V ugm-3,No data,,No data,,8,V ugm-3,14,V ugm-3,1,V ugm-3,1.4,V mgm-3,No data
2005-11-11,1,V ugm-3,4,V ugm-3,No data,,No data,,6,V ugm-3,11,V ugm-3,1,V ugm-3,0.98,V mgm-3,No data
2005-11-12,1,V ugm-3,4,V ugm-3,No data,,No data,,11,V ugm-3,19,V ugm-3,2,V ugm-3,0.54,V mgm-3,No data
2005-11-13,7,V ugm-3,10,V ugm-3,No data,,No data,,27,V ugm-3,51,V ugm-3,2,V ugm-3,0.62,V mgm-3,No data
2005-11-14,2,V ugm-3,5,V ugm-3,No data,,No data,,16,V ugm-3,32,V ugm-3,3,V ugm-3,0.6,V mgm-3,No data
2005-11-15,2,V ugm-3,3,V ugm-3,No data,,No data,,14,V ugm-3,19,V ugm-3,2,V ugm-3,0.87,V mgm-3,No data
2005-11-16,4,V ugm-3,5,V ugm-3,No data,,No data,,31,V ugm-3,65,V ugm-3,2,V ugm-3,0.62,V mgm-3,No data
2005-11-17,3,V ugm-3,4,V ugm-3,No data,,No data,,47,V ugm-3,159,V ugm-3,5,V ugm-3,0.89,V mgm-3,No data
2005-11-18,26,V ugm-3,32,V ugm-3,No data,,No data,,48,V ugm-3,183,V ugm-3,6,V ugm-3,0.81,V mgm-3,No data
2005-11-19,22,V ugm-3,24,V ugm-3,No data,,No data,,46,V ugm-3,155,V ugm-3,6,V ugm-3,0.83,V mgm-3,No data
2005-11-20,4,V ugm-3,6,V ugm-3,No data,,No data,,42,V ugm-3,104,V ugm-3,6,V ugm-3,0.95,V mgm-3,No data
2005-11-21,11,V ugm-3,12,V ugm-3,No data,,No data,,52,V ugm-3,260,V ugm-3,11,V ugm-3,1.5,V mgm-3,No data
2005-11-22,15,V ugm-3,16,V ugm-3,No data,,No data,,38,V ugm-3,88,V ugm-3,4,V ugm-3,0.64,V mgm-3,No data
2005-11-23,10,V ugm-3,11,V ugm-3,No data,,No data,,37,V ugm-3,116,V ugm-3,6,V ugm-3,0.85,V mgm-3,No data
2005-11-24,6,V ugm-3,9,V ugm-3,No data,,No data,,6,V ugm-3,11,V ugm-3,3,V ugm-3,0.68,V mgm-3,No data
2005-11-25,6,V ugm-3,8,V ugm-3,No data,,No data,,22,V ugm-3,36,V ugm-3,3,V ugm-3,0.47,V mgm-3,No data
2005-11-26,7,V ugm-3,10,V ugm-3,No data,,No data,,25,V ugm-3,39,V ugm-3,2,V ugm-3,0.63,V mgm-3,No data
2005-11-27,4,V ugm-3,7,V ugm-3,No data,,No data,,20,V ugm-3,30,V ugm-3,4,V ugm-3,0.56,V mgm-3,No data
2005-11-28,6,V ugm-3,9,V ugm-3,No data,,No data,,37,V ugm-3,67,V ugm-3,4,V ugm-3,0.5,V mgm-3,No data
2005-11-29,5,V ugm-3,8,V ugm-3,No data,,No data,,27,V ugm-3,55,V ugm-3,3,V ugm-3,0.54,V mgm-3,No data
2005-11-30,7,V ugm-3,10,V ugm-3,No data,,No data,,33,V ugm-3,78,V ugm-3,5,V ugm-3,0.78,V mgm-3,No data
2005-12-01,9,V ugm-3,12,V ugm-3,No data,,No data,,28,V ugm-3,56,V ugm-3,3,V ugm-3,0.57,V mgm-3,No data
2005-12-02,7,V ugm-3,10,V ugm-3,No data,,No data,,30,V ugm-3,62,V ugm-3,5,V ugm-3,0.55,V mgm-3,No data
2005-12-03,5,V ugm-3,8,V ugm-3,No data,,No data,,13,V ugm-3,21,V ugm-3,3,V ugm-3,0.35,V mgm-3,No data
2005-12-04,3,V ugm-3,4,V ugm-3,No data,,No data,,16,V ugm-3,26,V ugm-3,3,V ugm-3,0.32,V mgm-3,No data
2005-12-05,3,V ugm-3,4,V ugm-3,No data,,No data,,8,V ugm-3,13,V ugm-3,3,V ugm-3,0.36,V mgm-3,No data
